TEAM_ID,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612751,0,22022,2022/12/15,East,Brooklyn,29,17,12,0.586,10月5日,10月6日
1610612755,0,22022,2022/12/15,East,Philadelphia,27,15,12,0.556,10月5日,10月6日
1610612752,0,22022,2022/12/15,East,New York,28,15,13,0.536,7月7日,7月8日
1610612754,0,22022,2022/12/15,East,Indiana,29,15,14,0.517,9月6日,9月7日
1610612748,0,22022,2022/12/15,East,Miami,30,15,15,0.5,9月6日,9月7日
1610612737,0,22022,2022/12/15,East,Atlanta,29,14,15,0.483,9月5日,9月6日
1610612761,0,22022,2022/12/15,East,Toronto,28,13,15,0.464,10月4日,10月5日
1610612741,0,22022,2022/12/15,East,Chicago,27,11,16,0.407,7月6日,7月7日
1610612764,0,22022,2022/12/15,East,Washington,29,11,18,0.379,8月7日,8月8日
1610612753,0,22022,2022/12/15,East,Orlando,29,9,20,0.31,8月9日,8月10日
1610612765,0,22022,2022/12/15,East,Detroit,30,8,22,0.267,4月9日,4月10日
1610612766,0,22022,2022/12/15,East,Charlotte,28,7,21,0.25,4月10日,4月11日
1610612738,0,22022,2022/12/14,East,Boston,29,22,7,0.759,11月2日,11月3日
1610612749,0,22022,2022/12/14,East,Milwaukee,27,20,7,0.741,3月13日,3月14日
1610612739,0,22022,2022/12/14,East,Cleveland,29,18,11,0.621,12月2日,12月3日
1610612751,0,22022,2022/12/14,East,Brooklyn,29,17,12,0.586,10月5日,10月6日
1610612755,0,22022,2022/12/14,East,Philadelphia,27,15,12,0.556,10月5日,10月6日
1610612752,0,22022,2022/12/14,East,New York,28,15,13,0.536,7月7日,7月8日
1610612754,0,22022,2022/12/14,East,Indiana,29,15,14,0.517,9月6日,9月7日
1610612737,0,22022,2022/12/14,East,Atlanta,29,14,15,0.483,9月5日,9月6日
1610612748,0,22022,2022/12/14,East,Miami,29,14,15,0.483,9月6日,9月7日
1610612761,0,22022,2022/12/14,East,Toronto,28,13,15,0.464,10月4日,10月5日
1610612741,0,22022,2022/12/14,East,Chicago,27,11,16,0.407,7月6日,7月7日
1610612764,0,22022,2022/12/14,East,Washington,29,11,18,0.379,8月7日,8月8日
1610612753,0,22022,2022/12/14,East,Orlando,29,9,20,0.31,8月9日,8月10日
1610612765,0,22022,2022/12/14,East,Detroit,30,8,22,0.267,4月9日,4月10日
1610612766,0,22022,2022/12/14,East,Charlotte,28,7,21,0.25,4月10日,4月11日
1610612738,0,22022,2022/12/13,East,Boston,29,22,7,0.759,11月2日,11月3日
1610612749,0,22022,2022/12/13,East,Milwaukee,27,20,7,0.741,3月13日,3月14日
1610612739,0,22022,2022/12/13,East,Cleveland,28,17,11,0.607,12月2日,12月3日
1610612751,0,22022,2022/12/13,East,Brooklyn,29,17,12,0.586,10月5日,10月6日
1610612755,0,22022,2022/12/13,East,Philadelphia,27,15,12,0.556,10月5日,10月6日
1610612752,0,22022,2022/12/13,East,New York,27,14,13,0.519,7月7日,7月8日
1610612737,0,22022,2022/12/13,East,Atlanta,28,14,14,0.5,9月5日,9月6日
1610612754,0,22022,2022/12/13,East,Indiana,28,14,14,0.5,8月6日,8月7日
1610612761,0,22022,2022/12/13,East,Toronto,27,13,14,0.481,10月3日,10月4日
1610612748,0,22022,2022/12/13,East,Miami,28,13,15,0.464,9月6日,9月7日
1610612741,0,22022,2022/12/13,East,Chicago,26,11,15,0.423,7月5日,7月6日
1610612764,0,22022,2022/12/13,East,Washington,28,11,17,0.393,8月7日,8月8日
1610612753,0,22022,2022/12/13,East,Orlando,28,8,20,0.286,7月9日,7月10日
1610612766,0,22022,2022/12/13,East,Charlotte,27,7,20,0.259,4月9日,4月10日
1610612765,0,22022,2022/12/13,East,Detroit,29,7,22,0.241,4月9日,4月10日
1610612738,0,22022,2022/12/12,East,Boston,28,21,7,0.75,11月2日,11月3日
1610612749,0,22022,2022/12/12,East,Milwaukee,26,19,7,0.731,12月3日,12月4日
1610612739,0,22022,2022/12/12,East,Cleveland,28,17,11,0.607,12月2日,12月3日
1610612751,0,22022,2022/12/12,East,Brooklyn,29,17,12,0.586,10月5日,10月6日
1610612755,0,22022,2022/12/12,East,Philadelphia,26,14,12,0.538,9月5日,9月6日
1610612752,0,22022,2022/12/12,East,New York,27,14,13,0.519,7月7日,7月8日
1610612737,0,22022,2022/12/12,East,Atlanta,28,14,14,0.5,9月5日,9月6日
1610612754,0,22022,2022/12/12,East,Indiana,28,14,14,0.5,8月6日,8月7日
1610612761,0,22022,2022/12/12,East,Toronto,27,13,14,0.481,10月3日,10月4日
1610612748,0,22022,2022/12/12,East,Miami,28,13,15,0.464,9月6日,9月7日
1610612741,0,22022,2022/12/12,East,Chicago,26,11,15,0.423,7月5日,7月6日
1610612764,0,22022,2022/12/12,East,Washington,28,11,17,0.393,8月7日,8月8日
1610612753,0,22022,2022/12/12,East,Orlando,28,8,20,0.286,7月9日,7月10日
1610612766,0,22022,2022/12/12,East,Charlotte,27,7,20,0.259,4月9日,4月10日
1610612765,0,22022,2022/12/12,East,Detroit,29,7,22,0.241,4月9日,4月10日
1610612738,0,22022,2022/12/11,East,Boston,27,21,6,0.778,11月2日,11月3日
1610612749,0,22022,2022/12/11,East,Milwaukee,26,19,7,0.731,12月3日,12月4日
1610612739,0,22022,2022/12/11,East,Cleveland,27,17,10,0.63,12月2日,12月3日
1610612751,0,22022,2022/12/11,East,Brooklyn,28,16,12,0.571,10月5日,10月6日
1610612755,0,22022,2022/12/11,East,Philadelphia,26,14,12,0.538,9月5日,9月6日
1610612737,0,22022,2022/12/11,East,Atlanta,27,14,13,0.519,9月5日,9月6日
1610612754,0,22022,2022/12/11,East,Indiana,27,14,13,0.519,8月5日,8月6日
1610612752,0,22022,2022/12/11,East,New York,27,14,13,0.519,7月7日,7月8日
1610612761,0,22022,2022/12/11,East,Toronto,27,13,14,0.481,10月3日,10月4日
1610612748,0,22022,2022/12/11,East,Miami,27,12,15,0.444,9月6日,9月7日
1610612741,0,22022,2022/12/11,East,Chicago,26,11,15,0.423,7月5日,7月6日
1610612764,0,22022,2022/12/11,East,Washington,27,11,16,0.407,8月6日,8月7日
1610612753,0,22022,2022/12/11,East,Orlando,28,8,20,0.286,7月9日,7月10日
1610612766,0,22022,2022/12/11,East,Charlotte,27,7,20,0.259,4月9日,4月10日
1610612765,0,22022,2022/12/11,East,Detroit,29,7,22,0.241,4月9日,4月10日
1610612738,0,22022,2022/12/10,East,Boston,27,21,6,0.778,11月2日,11月3日
1610612749,0,22022,2022/12/10,East,Milwaukee,25,19,6,0.76,12月3日,12月4日
1610612739,0,22022,2022/12/10,East,Cleveland,27,17,10,0.63,12月2日,12月3日
1610612751,0,22022,2022/12/10,East,Brooklyn,28,16,12,0.571,10月5日,10月6日
1610612755,0,22022,2022/12/10,East,Philadelphia,25,13,12,0.52,8月5日,8月6日
1610612754,0,22022,2022/12/10,East,Indiana,27,14,13,0.519,8月5日,8月6日
1610612737,0,22022,2022/12/10,East,Atlanta,26,13,13,0.5,8月5日,8月6日
1610612752,0,22022,2022/12/10,East,New York,26,13,13,0.5,6月7日,6月8日
1610612761,0,22022,2022/12/10,East,Toronto,26,13,13,0.5,10月3日,10月4日
1610612748,0,22022,2022/12/10,East,Miami,27,12,15,0.444,9月6日,9月7日
1610612741,0,22022,2022/12/10,East,Chicago,25,11,14,0.44,7月5日,7月6日
1610612764,0,22022,2022/12/10,East,Washington,27,11,16,0.407,8月6日,8月7日
1610612766,0,22022,2022/12/10,East,Charlotte,26,7,19,0.269,4月9日,4月10日
1610612753,0,22022,2022/12/10,East,Orlando,27,7,20,0.259,6月9日,6月10日
1610612765,0,22022,2022/12/10,East,Detroit,28,7,21,0.25,4月8日,4月9日
1610612738,0,22022,2022/12/9,East,Boston,26,21,5,0.808,11月2日,11月3日
1610612749,0,22022,2022/12/9,East,Milwaukee,25,19,6,0.76,12月3日,12月4日
1610612739,0,22022,2022/12/9,East,Cleveland,26,16,10,0.615,11月2日,11月3日
1610612751,0,22022,2022/12/9,East,Brooklyn,27,15,12,0.556,10月5日,10月6日
1610612754,0,22022,2022/12/9,East,Indiana,26,14,12,0.538,8月4日,8月5日
1610612755,0,22022,2022/12/9,East,Philadelphia,25,13,12,0.52,8月5日,8月6日
1610612737,0,22022,2022/12/9,East,Atlanta,26,13,13,0.5,8月5日,8月6日
1610612752,0,22022,2022/12/9,East,New York,26,13,13,0.5,6月7日,6月8日
1610612761,0,22022,2022/12/9,East,Toronto,26,13,13,0.5,10月3日,10月4日
1610612748,0,22022,2022/12/9,East,Miami,26,12,14,0.462,9月5日,9月6日
1610612764,0,22022,2022/12/9,East,Washington,26,11,15,0.423,8月5日,8月6日
1610612741,0,22022,2022/12/9,East,Chicago,24,10,14,0.417,6月5日,6月6日
1610612766,0,22022,2022/12/9,East,Charlotte,26,7,19,0.269,4月9日,4月10日
1610612753,0,22022,2022/12/9,East,Orlando,27,7,20,0.259,6月9日,6月10日
1610612765,0,22022,2022/12/9,East,Detroit,28,7,21,0.25,4月8日,4月9日
1610612738,0,22022,2022/12/8,East,Boston,26,21,5,0.808,11月2日,11月3日
1610612749,0,22022,2022/12/8,East,Milwaukee,24,18,6,0.75,12月3日,12月4日
1610612739,0,22022,2022/12/8,East,Cleveland,25,16,9,0.64,11月1日,11月2日
1610612751,0,22022,2022/12/8,East,Brooklyn,26,14,12,0.538,9月5日,9月6日
1610612737,0,22022,2022/12/8,East,Atlanta,25,13,12,0.52,8月5日,8月6日
1610612754,0,22022,2022/12/8,East,Indiana,25,13,12,0.52,7月4日,7月5日
1610612761,0,22022,2022/12/8,East,Toronto,25,13,12,0.52,10月3日,10月4日
1610612755,0,22022,2022/12/8,East,Philadelphia,24,12,12,0.5,7月5日,7月6日
1610612752,0,22022,2022/12/8,East,New York,25,12,13,0.48,6月7日,6月8日
1610612748,0,22022,2022/12/8,East,Miami,26,12,14,0.462,9月5日,9月6日
1610612764,0,22022,2022/12/8,East,Washington,25,11,14,0.44,8月5日,8月6日
1610612741,0,22022,2022/12/8,East,Chicago,24,10,14,0.417,6月5日,6月6日
1610612766,0,22022,2022/12/8,East,Charlotte,25,7,18,0.28,4月8日,4月9日
1610612765,0,22022,2022/12/8,East,Detroit,27,7,20,0.259,4月8日,4月9日
1610612753,0,22022,2022/12/8,East,Orlando,26,6,20,0.231,5月9日,5月10日
1610612738,0,22022,2022/12/7,East,Boston,26,21,5,0.808,11月2日,11月3日
1610612749,0,22022,2022/12/7,East,Milwaukee,24,18,6,0.75,12月3日,12月4日
1610612739,0,22022,2022/12/7,East,Cleveland,25,16,9,0.64,11月1日,11月2日
1610612751,0,22022,2022/12/7,East,Brooklyn,26,14,12,0.538,9月5日,9月6日
1610612737,0,22022,2022/12/7,East,Atlanta,25,13,12,0.52,8月5日,8月6日
1610612754,0,22022,2022/12/7,East,Indiana,25,13,12,0.52,7月4日,7月5日
1610612761,0,22022,2022/12/7,East,Toronto,25,13,12,0.52,10月3日,10月4日
1610612755,0,22022,2022/12/7,East,Philadelphia,24,12,12,0.5,7月5日,7月6日
1610612752,0,22022,2022/12/7,East,New York,25,12,13,0.48,6月7日,6月8日
1610612748,0,22022,2022/12/7,East,Miami,25,11,14,0.44,8月5日,8月6日
1610612764,0,22022,2022/12/7,East,Washington,25,11,14,0.44,8月5日,8月6日
1610612741,0,22022,2022/12/7,East,Chicago,24,10,14,0.417,6月5日,6月6日
1610612766,0,22022,2022/12/7,East,Charlotte,25,7,18,0.28,4月8日,4月9日
1610612765,0,22022,2022/12/7,East,Detroit,27,7,20,0.259,4月8日,4月9日
1610612753,0,22022,2022/12/7,East,Orlando,26,6,20,0.231,5月9日,5月10日
1610612738,0,22022,2022/12/6,East,Boston,25,20,5,0.8,11月2日,11月3日
1610612749,0,22022,2022/12/6,East,Milwaukee,23,17,6,0.739,11月3日,11月4日
1610612739,0,22022,2022/12/6,East,Cleveland,25,16,9,0.64,11月1日,11月2日
1610612737,0,22022,2022/12/6,East,Atlanta,24,13,11,0.542,8月5日,8月6日
1610612754,0,22022,2022/12/6,East,Indiana,24,13,11,0.542,7月4日,7月5日
1610612751,0,22022,2022/12/6,East,Brooklyn,25,13,12,0.52,8月5日,8月6日
1610612755,0,22022,2022/12/6,East,Philadelphia,24,12,12,0.5,7月5日,7月6日
1610612761,0,22022,2022/12/6,East,Toronto,24,12,12,0.5,9月3日,9月4日
1610612752,0,22022,2022/12/6,East,New York,24,11,13,0.458,5月7日,5月8日
1610612764,0,22022,2022/12/6,East,Washington,24,11,13,0.458,8月5日,8月6日
1610612748,0,22022,2022/12/6,East,Miami,25,11,14,0.44,8月5日,8月6日
1610612741,0,22022,2022/12/6,East,Chicago,23,9,14,0.391,5月5日,5月6日
1610612766,0,22022,2022/12/6,East,Charlotte,24,7,17,0.292,4月8日,4月9日
1610612765,0,22022,2022/12/6,East,Detroit,26,7,19,0.269,4月8日,4月9日
1610612753,0,22022,2022/12/6,East,Orlando,25,5,20,0.2,4月9日,4月10日
1610612738,0,22022,2022/12/5,East,Boston,25,20,5,0.8,11月2日,11月3日
1610612749,0,22022,2022/12/5,East,Milwaukee,23,17,6,0.739,11月3日,11月4日
1610612739,0,22022,2022/12/5,East,Cleveland,24,15,9,0.625,10月1日,10月2日
1610612737,0,22022,2022/12/5,East,Atlanta,24,13,11,0.542,8月5日,8月6日
1610612754,0,22022,2022/12/5,East,Indiana,24,13,11,0.542,7月4日,7月5日
1610612751,0,22022,2022/12/5,East,Brooklyn,25,13,12,0.52,8月5日,8月6日
1610612755,0,22022,2022/12/5,East,Philadelphia,24,12,12,0.5,7月5日,7月6日
1610612761,0,22022,2022/12/5,East,Toronto,24,12,12,0.5,9月3日,9月4日
1610612748,0,22022,2022/12/5,East,Miami,24,11,13,0.458,8月4日,8月5日
1610612752,0,22022,2022/12/5,East,New York,24,11,13,0.458,5月7日,5月8日
1610612764,0,22022,2022/12/5,East,Washington,24,11,13,0.458,8月5日,8月6日
1610612741,0,22022,2022/12/5,East,Chicago,23,9,14,0.391,5月5日,5月6日
1610612766,0,22022,2022/12/5,East,Charlotte,24,7,17,0.292,4月8日,4月9日
1610612765,0,22022,2022/12/5,East,Detroit,25,6,19,0.24,4月8日,4月9日
1610612753,0,22022,2022/12/5,East,Orlando,25,5,20,0.2,4月9日,4月10日
1610612738,0,22022,2022/12/4,East,Boston,24,19,5,0.792,11月2日,11月3日
1610612749,0,22022,2022/12/4,East,Milwaukee,22,16,6,0.727,11月3日,11月4日
1610612739,0,22022,2022/12/4,East,Cleveland,24,15,9,0.625,10月1日,10月2日
1610612737,0,22022,2022/12/4,East,Atlanta,23,13,10,0.565,8月4日,8月5日
1610612754,0,22022,2022/12/4,East,Indiana,23,12,11,0.522,7月4日,7月5日
1610612755,0,22022,2022/12/4,East,Philadelphia,23,12,11,0.522,7月5日,7月6日
1610612761,0,22022,2022/12/4,East,Toronto,23,12,11,0.522,9月2日,9月3日
1610612751,0,22022,2022/12/4,East,Brooklyn,25,13,12,0.52,8月5日,8月6日
1610612748,0,22022,2022/12/4,East,Miami,23,11,12,0.478,8月4日,8月5日
1610612752,0,22022,2022/12/4,East,New York,24,11,13,0.458,5月7日,5月8日
1610612764,0,22022,2022/12/4,East,Washington,24,11,13,0.458,8月5日,8月6日
1610612741,0,22022,2022/12/4,East,Chicago,23,9,14,0.391,5月5日,5月6日
1610612766,0,22022,2022/12/4,East,Charlotte,23,7,16,0.304,4月7日,4月8日
1610612765,0,22022,2022/12/4,East,Detroit,25,6,19,0.24,4月8日,4月9日
1610612753,0,22022,2022/12/4,East,Orlando,24,5,19,0.208,4月8日,4月9日
1610612738,0,22022,2022/12/3,East,Boston,23,18,5,0.783,11月2日,11月3日
1610612749,0,22022,2022/12/3,East,Milwaukee,22,16,6,0.727,11月3日,11月4日
1610612739,0,22022,2022/12/3,East,Cleveland,23,15,8,0.652,10月1日,10月2日
1610612737,0,22022,2022/12/3,East,Atlanta,23,13,10,0.565,8月4日,8月5日
1610612754,0,22022,2022/12/3,East,Indiana,22,12,10,0.545,7月4日,7月5日
1610612751,0,22022,2022/12/3,East,Brooklyn,24,13,11,0.542,8月4日,8月5日
1610612755,0,22022,2022/12/3,East,Philadelphia,23,12,11,0.522,7月5日,7月6日
1610612761,0,22022,2022/12/3,East,Toronto,23,12,11,0.522,9月2日,9月3日
1610612748,0,22022,2022/12/3,East,Miami,23,11,12,0.478,8月4日,8月5日
1610612764,0,22022,2022/12/3,East,Washington,23,11,12,0.478,8月4日,8月5日
1610612752,0,22022,2022/12/3,East,New York,23,10,13,0.435,4月7日,4月8日
1610612741,0,22022,2022/12/3,East,Chicago,22,9,13,0.409,5月5日,5月6日
1610612766,0,22022,2022/12/3,East,Charlotte,23,7,16,0.304,4月7日,4月8日
1610612765,0,22022,2022/12/3,East,Detroit,24,6,18,0.25,4月7日,4月8日
1610612753,0,22022,2022/12/3,East,Orlando,24,5,19,0.208,4月8日,4月9日
1610612738,0,22022,2022/12/2,East,Boston,23,18,5,0.783,11月2日,11月3日
1610612749,0,22022,2022/12/2,East,Milwaukee,21,15,6,0.714,11月3日,11月4日
1610612739,0,22022,2022/12/2,East,Cleveland,23,15,8,0.652,10月1日,10月2日
1610612737,0,22022,2022/12/2,East,Atlanta,23,13,10,0.565,8月4日,8月5日
1610612754,0,22022,2022/12/2,East,Indiana,22,12,10,0.545,7月4日,7月5日
1610612751,0,22022,2022/12/2,East,Brooklyn,24,13,11,0.542,8月4日,8月5日
1610612755,0,22022,2022/12/2,East,Philadelphia,23,12,11,0.522,7月5日,7月6日
1610612761,0,22022,2022/12/2,East,Toronto,22,11,11,0.5,8月2日,8月3日
1610612748,0,22022,2022/12/2,East,Miami,23,11,12,0.478,8月4日,8月5日
1610612764,0,22022,2022/12/2,East,Washington,23,11,12,0.478,8月4日,8月5日
1610612752,0,22022,2022/12/2,East,New York,22,10,12,0.455,4月6日,4月7日
1610612741,0,22022,2022/12/2,East,Chicago,22,9,13,0.409,5月5日,5月6日
1610612766,0,22022,2022/12/2,East,Charlotte,22,7,15,0.318,4月6日,4月7日
1610612765,0,22022,2022/12/2,East,Detroit,24,6,18,0.25,4月7日,4月8日
1610612753,0,22022,2022/12/2,East,Orlando,23,5,18,0.217,4月8日,4月9日
1610612738,0,22022,2022/12/1,East,Boston,22,18,4,0.818,11月1日,11月2日
1610612749,0,22022,2022/12/1,East,Milwaukee,20,15,5,0.75,11月2日,11月3日
1610612739,0,22022,2022/12/1,East,Cleveland,22,14,8,0.636,9月1日,9月2日
1610612754,0,22022,2022/12/1,East,Indiana,21,12,9,0.571,7月4日,7月5日
1610612737,0,22022,2022/12/1,East,Atlanta,22,12,10,0.545,7月4日,7月5日
1610612755,0,22022,2022/12/1,East,Philadelphia,22,12,10,0.545,7月5日,7月6日
1610612761,0,22022,2022/12/1,East,Toronto,21,11,10,0.524,8月2日,8月3日
1610612751,0,22022,2022/12/1,East,Brooklyn,23,12,11,0.522,7月4日,7月5日
1610612764,0,22022,2022/12/1,East,Washington,22,11,11,0.5,8月4日,8月5日
1610612748,0,22022,2022/12/1,East,Miami,22,10,12,0.455,8月4日,8月5日
1610612752,0,22022,2022/12/1,East,New York,22,10,12,0.455,4月6日,4月7日
1610612741,0,22022,2022/12/1,East,Chicago,21,9,12,0.429,5月5日,5月6日
1610612766,0,22022,2022/12/1,East,Charlotte,21,6,15,0.286,3月6日,3月7日
1610612765,0,22022,2022/12/1,East,Detroit,24,6,18,0.25,4月7日,4月8日
1610612753,0,22022,2022/12/1,East,Orlando,22,5,17,0.227,4月8日,4月9日
1610612738,0,22022,2022/11/30,East,Boston,22,18,4,0.818,11月1日,11月2日
1610612749,0,22022,2022/11/30,East,Milwaukee,20,15,5,0.75,11月2日,11月3日
1610612739,0,22022,2022/11/30,East,Cleveland,22,14,8,0.636,9月1日,9月2日
1610612754,0,22022,2022/11/30,East,Indiana,21,12,9,0.571,7月4日,7月5日
1610612737,0,22022,2022/11/30,East,Atlanta,22,12,10,0.545,7月4日,7月5日
1610612755,0,22022,2022/11/30,East,Philadelphia,22,12,10,0.545,7月5日,7月6日
1610612761,0,22022,2022/11/30,East,Toronto,21,11,10,0.524,8月2日,8月3日
1610612751,0,22022,2022/11/30,East,Brooklyn,23,12,11,0.522,7月4日,7月5日
1610612764,0,22022,2022/11/30,East,Washington,22,11,11,0.5,8月4日,8月5日
1610612748,0,22022,2022/11/30,East,Miami,22,10,12,0.455,8月4日,8月5日
1610612752,0,22022,2022/11/30,East,New York,22,10,12,0.455,4月6日,4月7日
1610612741,0,22022,2022/11/30,East,Chicago,21,9,12,0.429,5月5日,5月6日
1610612766,0,22022,2022/11/30,East,Charlotte,21,6,15,0.286,3月6日,3月7日
1610612753,0,22022,2022/11/30,East,Orlando,22,5,17,0.227,4月8日,4月9日
1610612765,0,22022,2022/11/30,East,Detroit,23,5,18,0.217,3月7日,3月8日
1610612738,0,22022,2022/11/29,East,Boston,21,17,4,0.81,10月1日,10月2日
1610612749,0,22022,2022/11/29,East,Milwaukee,19,14,5,0.737,11月2日,11月3日
1610612739,0,22022,2022/11/29,East,Cleveland,21,13,8,0.619,8月1日,8月2日
1610612754,0,22022,2022/11/29,East,Indiana,20,12,8,0.6,7月4日,7月5日
1610612755,0,22022,2022/11/29,East,Philadelphia,21,12,9,0.571,7月5日,7月6日
1610612761,0,22022,2022/11/29,East,Toronto,20,11,9,0.55,8月2日,8月3日
1610612737,0,22022,2022/11/29,East,Atlanta,21,11,10,0.524,7月4日,7月5日
1610612764,0,22022,2022/11/29,East,Washington,21,11,10,0.524,8月4日,8月5日
1610612751,0,22022,2022/11/29,East,Brooklyn,22,11,11,0.5,6月4日,6月5日
1610612748,0,22022,2022/11/29,East,Miami,21,10,11,0.476,8月4日,8月5日
1610612752,0,22022,2022/11/29,East,New York,21,10,11,0.476,4月5日,4月6日
1610612741,0,22022,2022/11/29,East,Chicago,20,9,11,0.45,5月5日,5月6日
1610612766,0,22022,2022/11/29,East,Charlotte,21,6,15,0.286,3月6日,3月7日
1610612753,0,22022,2022/11/29,East,Orlando,21,5,16,0.238,4月7日,4月8日
1610612765,0,22022,2022/11/29,East,Detroit,23,5,18,0.217,3月7日,3月8日
1610612738,0,22022,2022/11/28,East,Boston,21,17,4,0.81,10月1日,10月2日
1610612749,0,22022,2022/11/28,East,Milwaukee,19,14,5,0.737,11月2日,11月3日
1610612739,0,22022,2022/11/28,East,Cleveland,21,13,8,0.619,8月1日,8月2日
1610612754,0,22022,2022/11/28,East,Indiana,20,12,8,0.6,7月4日,7月5日
1610612755,0,22022,2022/11/28,East,Philadelphia,21,12,9,0.571,7月5日,7月6日
1610612761,0,22022,2022/11/28,East,Toronto,20,11,9,0.55,8月2日,8月3日
1610612737,0,22022,2022/11/28,East,Atlanta,21,11,10,0.524,7月4日,7月5日
1610612764,0,22022,2022/11/28,East,Washington,21,11,10,0.524,8月4日,8月5日
1610612751,0,22022,2022/11/28,East,Brooklyn,22,11,11,0.5,6月4日,6月5日
1610612748,0,22022,2022/11/28,East,Miami,21,10,11,0.476,8月4日,8月5日
1610612741,0,22022,2022/11/28,East,Chicago,20,9,11,0.45,5月5日,5月6日
1610612752,0,22022,2022/11/28,East,New York,20,9,11,0.45,4月5日,4月6日
1610612766,0,22022,2022/11/28,East,Charlotte,21,6,15,0.286,3月6日,3月7日
1610612753,0,22022,2022/11/28,East,Orlando,21,5,16,0.238,4月7日,4月8日
1610612765,0,22022,2022/11/28,East,Detroit,22,5,17,0.227,3月6日,3月7日
1610612738,0,22022,2022/11/27,East,Boston,20,16,4,0.8,9月1日,9月2日
1610612749,0,22022,2022/11/27,East,Milwaukee,19,14,5,0.737,11月2日,11月3日
1610612739,0,22022,2022/11/27,East,Cleveland,20,13,7,0.65,8月1日,8月2日
1610612754,0,22022,2022/11/27,East,Indiana,19,11,8,0.579,7月4日,7月5日
1610612737,0,22022,2022/11/27,East,Atlanta,20,11,9,0.55,7月4日,7月5日
1610612755,0,22022,2022/11/27,East,Philadelphia,20,11,9,0.55,6月5日,6月6日
1610612761,0,22022,2022/11/27,East,Toronto,19,10,9,0.526,7月2日,7月3日
1610612764,0,22022,2022/11/27,East,Washington,20,10,10,0.5,7月4日,7月5日
1610612751,0,22022,2022/11/27,East,Brooklyn,21,10,11,0.476,5月4日,5月5日
1610612748,0,22022,2022/11/27,East,Miami,21,10,11,0.476,8月4日,8月5日
1610612752,0,22022,2022/11/27,East,New York,20,9,11,0.45,4月5日,4月6日
1610612741,0,22022,2022/11/27,East,Chicago,19,8,11,0.421,5月5日,5月6日
1610612766,0,22022,2022/11/27,East,Charlotte,20,6,14,0.3,3月6日,3月7日
1610612753,0,22022,2022/11/27,East,Orlando,20,5,15,0.25,4月7日,4月8日
1610612765,0,22022,2022/11/27,East,Detroit,22,5,17,0.227,3月6日,3月7日
1610612738,0,22022,2022/11/26,East,Boston,19,15,4,0.789,8月1日,8月2日
1610612749,0,22022,2022/11/26,East,Milwaukee,18,13,5,0.722,10月2日,10月3日
1610612739,0,22022,2022/11/26,East,Cleveland,19,12,7,0.632,8月1日,8月2日
1610612754,0,22022,2022/11/26,East,Indiana,18,11,7,0.611,7月4日,7月5日
1610612737,0,22022,2022/11/26,East,Atlanta,19,11,8,0.579,7月3日,7月4日
1610612755,0,22022,2022/11/26,East,Philadelphia,19,10,9,0.526,6月5日,6月6日
1610612761,0,22022,2022/11/26,East,Toronto,19,10,9,0.526,7月2日,7月3日
1610612764,0,22022,2022/11/26,East,Washington,19,10,9,0.526,7月4日,7月5日
1610612752,0,22022,2022/11/26,East,New York,19,9,10,0.474,4月4日,4月5日
1610612751,0,22022,2022/11/26,East,Brooklyn,20,9,11,0.45,4月4日,4月5日
1610612748,0,22022,2022/11/26,East,Miami,20,9,11,0.45,8月4日,8月5日
1610612741,0,22022,2022/11/26,East,Chicago,19,8,11,0.421,5月5日,5月6日
1610612766,0,22022,2022/11/26,East,Charlotte,20,6,14,0.3,3月6日,3月7日
1610612753,0,22022,2022/11/26,East,Orlando,19,5,14,0.263,4月6日,4月7日
1610612765,0,22022,2022/11/26,East,Detroit,21,5,16,0.238,3月5日,3月6日
1610612738,0,22022,2022/11/25,East,Boston,19,15,4,0.789,8月1日,8月2日
1610612749,0,22022,2022/11/25,East,Milwaukee,18,13,5,0.722,10月2日,10月3日
1610612739,0,22022,2022/11/25,East,Cleveland,19,12,7,0.632,8月1日,8月2日
1610612754,0,22022,2022/11/25,East,Indiana,18,11,7,0.611,7月4日,7月5日
1610612737,0,22022,2022/11/25,East,Atlanta,19,11,8,0.579,7月3日,7月4日
1610612755,0,22022,2022/11/25,East,Philadelphia,19,10,9,0.526,6月5日,6月6日
1610612764,0,22022,2022/11/25,East,Washington,19,10,9,0.526,7月4日,7月5日
1610612761,0,22022,2022/11/25,East,Toronto,18,9,9,0.5,6月2日,6月3日
1610612752,0,22022,2022/11/25,East,New York,19,9,10,0.474,4月4日,4月5日
1610612751,0,22022,2022/11/25,East,Brooklyn,20,9,11,0.45,4月4日,4月5日
1610612748,0,22022,2022/11/25,East,Miami,20,9,11,0.45,8月4日,8月5日
1610612741,0,22022,2022/11/25,East,Chicago,19,8,11,0.421,5月5日,5月6日
1610612766,0,22022,2022/11/25,East,Charlotte,20,6,14,0.3,3月6日,3月7日
1610612753,0,22022,2022/11/25,East,Orlando,19,5,14,0.263,4月6日,4月7日
1610612765,0,22022,2022/11/25,East,Detroit,21,5,16,0.238,3月5日,3月6日
1610612738,0,22022,2022/11/24,East,Boston,18,14,4,0.778,7月1日,7月2日
1610612749,0,22022,2022/11/24,East,Milwaukee,17,12,5,0.706,9月2日,9月3日
